ab_local_cnt,ab_local_ratio,ab_mobile_cnt,ads_contact_cnt,ads_mp_contact_cnt,ali_rain_score,area_risk_level,bj_ecommerce_score,bj_jc_m36_consume_cnt,bjtz_app_mass_high_num_m12,bjtz_app_use_num_m12,bwjk_risk_tags,bwjk_risk_type,bwjk_score,cl_fraud_score_ronghui,credit_behavior_score,credit_device_score,credit_device_score_ppx,credit_general_credit_score,credit_location_score,credit_overdue_probability_ppx,credit_phone_score,credit_repayment_score_bj,credit_repayment_score_bj_2,credit_score_ronghuixf,credit_score_tq,credit_sma_score_ppx,cs_hc_xdf,cs_lingzhi_score_fullink,cs_multi_score_ronghuidt,cs_swg_bai_score,cust_age,cust_apply_age,cust_birth_date,cust_id_area,cust_work_city,duotou_br_alf_apirisk_all_mean,duotou_br_alf_apirisk_d180_mean,duotou_br_alf_apirisk_d90_mean,duotou_br_alf_count_cell,duotou_br_als_m12_id_caon_allnum,duotou_br_als_m12_id_pdl_orgnum,duotou_br_als_m1_cell_caon_allnum,duotou_br_als_m1_cell_nbank_allnum,duotou_br_als_m1_id_nbank_allnum,duotou_br_als_m1_id_nbank_orgnum,duotou_br_als_m1_id_pdl_orgnum,duotou_br_als_m3_id_nbank_sloan_allnum,duotou_br_als_m6_id_tot_mons,dxm_dt_90d_other_org_cnt,fraud_level_tq,frd_total_count,frd_xffq_count,frd_xfjr_count,hds_36m_day_max_purchase_cnt_excp_doub11_12,hds_36m_day_max_purchase_money_excp_doub11_12,hds_36m_doub11_12_purchase_cnt,hds_36m_doub11_12_total_purchase_money,hds_36m_month_max_purchase_cnt_excp_doub11_12,hds_36m_month_max_purchase_money_excp_doub11_12,hds_36m_purchase_steady,hds_36m_total_purchase_cnt,hds_36m_total_purchse_money,hds_6m_total_purchase_cnt,hds_addr_rich_rank,hds_consume_cat_rich_rank,hds_consume_rich_rank,hds_consume_rich_rank_in_day,hds_consume_rich_rank_in_draw,hds_consume_rich_rank_in_night,hds_cust_aging_rank,hds_cust_rich_rank,hds_first_consumetime_aging_rank,hds_last_consume_time_aging_rank,hds_month_cnt_from_most_early_purchase_time,hds_month_cnt_from_recent_purchase_time,hds_month_consumme_ability,hds_month_consumme_active_rank,hds_pay_record_month_cnt,hds_phone_rich_rank,hds_recent_consumme_ability,hds_total_consumme_ability,hds_total_consumme_active_rank,hds_total_otherplatform_cnt,hds_total_tmallid_cnt,idcard_adres_district,idcard_district,idcard_district_grade,immediate_relation_cnt,kn_relationname_notempty_count,life_app_cnt,loan_app_cnt,mg_callb_cf_searched_total_cnt_30d,mg_callb_pct_cnt_org_cf_24m,mg_callb_searched_cash_org_cnt_5m,mg_callb_searched_cf_org_cnt_30d,mg_callb_searched_cf_org_cnt_90d,mg_callb_searched_total_org_cnt_24m,mg_callb_weight_be_all,mp_grand_1,mp_grand_2,newsreading_app_cnt,night2_6m_use_time,ocr_legality_id_photo_back,ocr_legality_screen_back,ocr_legality_screen_front,ope_total_time_in_use,polly_lbs_address_gradebyaddress,pre_loan_amount,pre_loan_install,relation_contact_cnt,rl_check_channel,rl_confidence,self_cust_tb_zmscore,selffill_degree,sh_recent_loan_apply_trend3,sh_recent_medium_apply_ratio,sh_recent_online_cashloan_apply_trend3,study_app_cnt,systemtool_app_cnt,td_1m_idcard_lending_cnt,td_1m_p2p_cnt,td_1m_total_cnt,td_3m_dxxj_cnt,td_3m_idcard_lending_cnt,td_3m_phone_no_lending_cnt,td_3m_total_cnt,td_3m_xedk_cnt,td_3m_ybxj_cnt,td_xgb_score,td_xyf_dq_score,td_zhixin_score,tx_ty_risk_score,tz_evesums_m12_verif_sum,tz_evesums_m24_verif_sum,tz_evesums_m3_verif_sum,tz_evesums_m6_verif_sum,tz_long_score,tz_platform_infos_m12_verif_count,tz_platform_infos_m24_verif_count,tz_platform_infos_m6_verif_count,umeng_score,upa_avg_consume_amt_12m,upa_avg_consume_amt_6m,upa_avg_consume_cnt_12m,upa_avg_deal_amt_12m,upa_avg_deal_amt_3m,upa_consume_amt_bt_9_to_18_12m,upa_consume_amt_bt_9_to_18_3m,upa_deal_amt_12m,upa_deal_amt_ecpt_wholesale_12m,upa_deal_amt_ecpt_wholesale_6m,upa_deal_amt_in_work_day_and_hours_3m,upa_deal_cnt_12m,upa_debit_card_score,upa_earliest_deal_date_from_201101,upa_failed_deal_amt_12m,upa_failed_deal_amt_6m,upa_failed_deal_cnt_12m,upa_failed_deal_cnt_3m,upa_failed_deal_cnt_6m,upa_failed_deal_days_12m,upa_fund_shortage_amt_12m,upa_fund_shortage_amt_6m,upa_fund_shortage_cnt_12m,upa_fund_shortage_cnt_3m,upa_fund_shortage_days_12m,upa_fund_shortage_days_6m,upa_max_consume_amt_12m,upa_max_consume_amt_6m,upa_max_deal_amt_12m,upa_max_deal_amt_6m,upa_min_consume_amt_12m,upa_min_deal_amt_12m,upa_other_service_cnt_12m,upa_paid_months_12m,upa_query_days_6m,upa_recent_deal_date_12m,upa_recent_deal_time_12m,upa_total_consume_amt_12m,upa_total_deal_amt_low_limit_12m,upa_total_deal_cnt_first_mcc_12m,yxrh_query_cnt_today,zcaf_composite_score,zcaf_decision_suggest,zcaf_second_order_overdue_cnt,fpd4,create_month,cust_no
267.0,0.83,320.0,325.0,326.0,17.73,4.0,563.0,3.0,0.0,0.0,0.0,0.0,0.0,24.0,638.0,850.0,-99.0,617.0,597.0,-99.0,-99.0,654.0,625.0,0.064443135,737.0,-99.0,639.0,651.0,1.0,-99.0,41.0,41.0,19790209.0,510824.0,330122.0,5.4,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2.0,0.0,0.0,4.0,62.0,0.0,0.0,4.0,62.0,0.4534160121147999,7.0,116.41,0.0,1.0,3.0,2.0,4.0,1.0,1.0,3.0,3.0,4.0,5.0,23.0,11.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,-99.0,-99.0,-99.0,23.0,331.0,0.0,0.0,0.0,0.3836,1.0,0.0,0.0,2.0,38.65,0.0,1.0,0.0,-99.0,0.9990000000000001,0.001,0.0,-99.0,3.0,20000.0,12.0,32.0,2.0,0.9273389999999999,3.0,20.0,103.0,103.0,-99.0,0.0,0.0,1.0,-99.0,1.0,-99.0,2.0,2.0,2.0,-99.0,-99.0,0.0155596788972616,0.0026,682.0,29.0,0.0,0.0,0.0,0.0,533.0,0.0,0.0,0.0,709.0,1222.42,2444.83,0.4167,1222.42,3181.67,0.0,0.0,14669.0,14669.0,5.0,0.0,5.0,20.0,20161009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3328.1,3328.1,3328.1,3328.1,2530.1,2530.1,2.0,5.0,0.0,20200223.0,20200223050000.0,14669.0,0.0,14669.0,0.0,523.0,2.0,0.0,0,2020-04,160053809320
20.0,0.54,37.0,37.0,38.0,86.79,5.0,-99.0,-99.0,2.0,4.0,2.0,2.0,60.0,60.0,377.0,572.0,0.6341399999999999,406.0,650.0,0.14182999999999998,310.0,595.0,521.0,0.075576762,469.0,538.0,552.0,505.0,0.0,59.8,25.0,-99.0,19940613.0,410425.0,410425.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.0,5.0,0.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,410425.0,3.0,1.0,37.0,8.0,3.0,0.0,0.7456,1.0,0.0,0.0,7.0,92.1,-99.0,-99.0,1.0,-99.0,1.0,0.0,0.0,-99.0,3.0,3000.0,6.0,1.0,3.0,82.64299999999999,1.0,5.0,104.0,104.0,-99.0,0.0,8.0,3.0,-99.0,3.0,-99.0,5.0,5.0,5.0,1.0,-99.0,0.026413744315505,0.0128,610.0,71.0,18.0,29.0,0.0,3.0,395.0,10.0,19.0,3.0,551.0,506.25,534.33,1.5,506.25,634.33,1492.5,867.0,6075.0,5039.0,4.0,698.0,18.0,2.0,20180728.0,14064.0,3961.0,61.0,44.0,51.0,31.0,14064.0,3961.0,58.0,44.0,30.0,26.0,2392.2,772.79,2392.2,772.79,2.21,2.21,12.0,8.0,3.0,20191119.0,20191119130000.0,6075.0,3889.0,2840.0,0.0,-99.0,0.0,-99.0,1,2020-01,160028723484
187.0,0.78,225.0,241.0,226.0,76.9,4.0,-99.0,-99.0,4.0,7.0,1.0,2.0,2.72,47.0,493.0,531.0,0.13124,540.0,516.0,0.03354,-99.0,520.0,633.0,0.1563328228,517.0,653.0,661.0,426.0,6.0,68.9,35.0,-99.0,19841010.0,142703.0,140882.0,7.992000000000001,8.4,8.399999999999999,3.0,10.0,5.0,1.0,3.0,3.0,3.0,1.0,-99.0,6.0,1.0,2.0,8.0,0.0,2.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,142703.0,2.0,9.0,241.0,6.0,7.0,0.0,0.8121,3.0,0.0,0.0,9.0,67.09,5.0,7.0,1.0,473.0,1.0,0.0,0.0,-99.0,3.0,10000.0,3.0,15.0,3.0,83.285,2.0,15.0,37.5,12.5,33.33,0.0,4.0,4.0,2.0,4.0,2.0,8.0,8.0,8.0,1.0,-99.0,0.0986105799674988,0.0094,617.0,31.0,0.0,0.0,0.0,0.0,533.0,0.0,0.0,0.0,745.0,1578.58,1868.0,1.6667,1636.92,1065.33,17187.24,2144.25,19643.0,17813.0,7.0,2827.37,23.0,19.0,20171020.0,26733.0,24524.0,27.0,17.0,21.0,18.0,26533.0,24524.0,25.0,17.0,16.0,12.0,2062.7,2062.7,2062.7,2062.7,353.52,200.0,15.0,12.0,2.0,20200204.0,20200204100000.0,18943.0,3944.0,9468.0,0.0,-99.0,0.0,3.0,0,2020-04,160049465897
2.0,0.17,5.0,12.0,6.0,84.75,3.0,533.0,1.0,3.0,3.0,-99.0,-99.0,-99.0,63.0,357.0,669.0,0.65022,428.0,691.0,0.29033000000000003,-99.0,398.0,378.0,0.2062258055,511.0,472.0,478.0,505.0,11.0,62.4,20.0,20.0,19990401.0,360731.0,442000.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.0,1.0,0.0,0.0,1.0,25.8,0.0,0.0,1.0,25.8,0.0,1.0,25.8,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-99.0,360731.0,3.0,1.0,12.0,2.0,2.0,0.0,0.8121,1.0,0.0,0.0,9.0,96.62,-99.0,-99.0,1.0,-99.0,1.0,0.0,0.002,-99.0,4.0,3000.0,6.0,1.0,3.0,78.02199999999999,1.0,5.0,25.0,101.0,0.0,1.0,3.0,1.0,-99.0,1.0,-99.0,1.0,1.0,1.0,-99.0,-99.0,0.1772261559963226,0.0157,504.0,83.0,10.0,10.0,0.0,10.0,384.0,8.0,8.0,8.0,488.0,110.5,221.0,0.3333,110.5,442.0,1149.59,1149.59,1326.0,1326.0,4.0,1064.67,4.0,10.0,20190716.0,25560.0,25560.0,149.0,74.0,149.0,50.0,25560.0,25560.0,149.0,74.0,50.0,50.0,1178.41,1178.41,1178.41,1178.41,84.16,84.16,30.0,3.0,9.0,20191117.0,20191117210000.0,1326.0,0.0,1149.0,0.0,445.0,4.0,-99.0,0,2020-01,160050490269
80.0,0.87,91.0,90.0,91.0,45.96,4.0,543.0,2.0,2.0,4.0,0.0,0.0,68.08,63.0,565.0,850.0,0.22618000000000002,496.0,519.0,0.09523999999999999,700.0,340.0,444.0,0.1971221716,653.0,572.0,626.0,575.0,6.0,64.2,23.0,-99.0,19960912.0,500225.0,140105.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,4.0,2.0,1.0,3.0,29.0,0.0,0.0,3.0,29.0,0.07407407407407407,4.0,54.0,0.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,3.0,5.0,18.0,16.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,469031.0,-99.0,-99.0,1.0,90.0,0.0,0.0,0.0,0.6485,1.0,0.0,0.0,5.0,97.1,6.0,2.0,0.0,-99.0,0.998,0.0,0.009000000000000001,-99.0,2.0,10000.0,6.0,2.0,3.0,87.164,2.0,10.0,104.0,104.0,-99.0,0.0,0.0,1.0,-99.0,1.0,1.0,4.0,4.0,4.0,-99.0,-99.0,0.0916556790471077,0.0239,533.0,61.0,17.0,20.0,1.0,6.0,443.0,7.0,10.0,1.0,751.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,459.0,3.0,0.0,0,2020-02,160051082993
3.0,1.0,3.0,3.0,4.0,61.4,2.0,566.0,4.0,0.0,1.0,3.0,1.0,79.44,65.0,798.0,850.0,0.02298,776.0,691.0,0.00528,701.0,611.0,583.0,0.01794057,569.0,790.0,643.0,591.0,0.0,71.9,21.0,-99.0,19981103.0,441224.0,441224.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,5.0,2.0,0.0,2.0,89.0,0.0,0.0,4.0,120.8,0.6265685054376996,8.0,239.6,2.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,19.0,5.0,3.0,3.0,4.0,1.0,1.0,2.0,3.0,0.0,1.0,433130.0,441224.0,4.0,1.0,3.0,0.0,0.0,1.0,0.5819,1.0,1.0,1.0,4.0,76.79,-99.0,-99.0,0.0,-99.0,1.0,0.0,0.0,-99.0,2.0,2000.0,6.0,1.0,3.0,89.75399999999999,2.0,10.0,103.0,103.0,104.0,0.0,0.0,4.0,1.0,4.0,-99.0,5.0,4.0,5.0,-99.0,2.0,0.0187618881464005,0.0091,673.0,55.0,15.0,31.0,1.0,9.0,433.0,6.0,7.0,4.0,809.0,669.25,1191.5,9.5833,669.25,1484.67,5483.13,2769.0,8031.0,5896.0,70.0,1187.53,115.0,39.0,20171126.0,4607.0,2673.0,77.0,14.0,53.0,51.0,4514.0,2580.0,75.0,14.0,50.0,33.0,276.25,276.25,276.25,276.25,9.17,9.17,62.0,10.0,3.0,20191230.0,20191230090000.0,8031.0,2954.0,2878.0,0.0,459.0,3.0,-99.0,0,2020-02,160051294091
22.0,0.69,30.0,32.0,33.0,90.34,2.0,536.0,2.0,-99.0,-99.0,0.0,0.0,0.0,50.0,567.0,745.0,0.044789999999999996,589.0,693.0,0.04127,-99.0,540.0,492.0,0.1111230669,606.0,637.0,611.0,579.0,3.0,-99.0,20.0,-99.0,19990919.0,450330.0,450330.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,1.0,0.0,0.0,1.0,24.8,1.0,17.0,1.0,24.8,0.0,2.0,41.8,0.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,3.0,5.0,15.0,12.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,451423.0,-99.0,-99.0,5.0,32.0,8.0,2.0,0.0,0.3836,1.0,0.0,0.0,2.0,92.86,-99.0,-99.0,0.0,-99.0,1.0,0.0,0.001,-99.0,3.0,30000.0,12.0,7.0,3.0,85.697,2.0,15.0,104.0,104.0,-99.0,0.0,10.0,1.0,-99.0,1.0,-99.0,1.0,1.0,1.0,-99.0,-99.0,0.0430503338575363,0.0145,499.0,52.0,3.0,3.0,0.0,1.0,433.0,3.0,3.0,1.0,699.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,60.0,60.0,4.0,2.0,2.0,4.0,60.0,60.0,2.0,2.0,2.0,2.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,450.0,4.0,-99.0,0,2020-03,160051783528
6.0,0.22,26.0,27.0,28.0,84.07,3.0,538.0,1.0,-99.0,-99.0,0.0,0.0,0.0,69.0,573.0,850.0,0.08394,570.0,626.0,0.04519,-99.0,709.0,472.0,0.1196495952,461.0,630.0,618.0,618.0,4.0,-99.0,22.0,22.0,19971121.0,362329.0,361127.0,4.4,8.399999999999999,8.399999999999999,1.0,-99.0,-99.0,-99.0,1.0,1.0,1.0,-99.0,-99.0,1.0,-99.0,2.0,1.0,0.0,0.0,1.0,71.9,0.0,0.0,1.0,71.9,0.0,1.0,71.9,0.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.0,1.0,-99.0,-99.0,7.0,7.0,-99.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,-99.0,362329.0,4.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.13,0.0,1.0,0.0,-99.0,1.0,0.0,0.0,-99.0,9.0,2000.0,12.0,3.0,3.0,86.255,1.0,40.0,103.0,103.0,104.0,0.0,0.0,1.0,-99.0,1.0,-99.0,1.0,1.0,1.0,-99.0,-99.0,0.0291390940546989,0.0136,681.0,58.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,735.0,0.0,0.0,0.0,166.67,666.67,0.0,0.0,2000.0,2000.0,1.0,0.0,1.0,22.0,20180805.0,19494.0,14951.0,80.0,5.0,11.0,37.0,17494.0,12951.0,79.0,4.0,37.0,8.0,0.0,0.0,2000.0,2000.0,0.0,2000.0,1.0,1.0,1.0,20200121.0,20200121200000.0,0.0,0.0,2000.0,0.0,431.0,4.0,-99.0,0,2020-03,160052404556
16.0,0.39,38.0,36.0,37.0,86.04,4.0,523.0,1.0,3.0,6.0,1.0,2.0,71.41,76.0,553.0,850.0,0.14931,554.0,662.0,0.04773,-99.0,-99.0,511.0,0.08575121599999999,469.0,626.0,619.0,491.0,5.0,60.3,32.0,32.0,19870730.0,511304.0,110100.0,8.435294117647057,8.4,8.533333333333335,3.0,13.0,8.0,-99.0,1.0,3.0,3.0,1.0,1.0,6.0,-99.0,2.0,5.0,0.0,1.0,2.0,19.9,0.0,0.0,2.0,19.9,0.0,2.0,19.9,0.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,2.0,3.0,5.0,16.0,16.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,510524.0,-99.0,-99.0,4.0,41.0,0.0,0.0,0.0,0.7456,4.0,0.0,0.0,7.0,95.96,3.0,5.0,0.0,-99.0,1.0,0.0,0.0,-99.0,-99.0,5000.0,3.0,8.0,3.0,85.163,2.0,40.0,37.5,12.5,28.57,0.0,0.0,2.0,-99.0,2.0,1.0,5.0,3.0,5.0,1.0,-99.0,0.0827821269631386,0.0127,548.0,92.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,683.0,10.5,21.0,0.0833,10.5,42.0,126.0,126.0,126.0,126.0,1.0,0.0,1.0,1.0,20180722.0,6208.0,5433.0,98.0,60.0,74.0,49.0,6198.0,5433.0,94.0,58.0,46.0,34.0,126.0,126.0,126.0,126.0,126.0,126.0,7.0,1.0,4.0,20191207.0,20191207140000.0,126.0,126.0,126.0,0.0,477.0,3.0,-99.0,0,2020-03,160052437651
8.0,0.89,9.0,9.0,10.0,-99.0,2.0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,62.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,489.0,353.0,0.0858582172,404.0,-99.0,506.0,592.0,6.0,-99.0,34.0,-99.0,19850724.0,642222.0,640522.0,8.399999999999999,8.799999999999997,8.799999999999997,2.0,1.0,2.0,-99.0,-99.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,0.0,2.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.0,9.0,9.0,2.0,0.0,0.2155,1.0,0.0,0.0,1.0,-99.0,-99.0,-99.0,0.0,0.0,0.998,0.002,0.001,-99.0,3.0,30000.0,6.0,3.0,3.0,89.546,3.0,5.0,100.0,14.29,100.0,0.0,11.0,2.0,-99.0,2.0,2.0,4.0,0.0,4.0,-99.0,-99.0,0.0298933312296867,0.0141,662.0,83.0,0.0,0.0,0.0,0.0,533.0,0.0,0.0,0.0,-98.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,0.0,-99.0,1,2020-04,160053410834
29.0,0.85,32.0,33.0,33.0,55.46,2.0,-99.0,-99.0,3.0,5.0,1.0,2.0,8.16,69.0,512.0,507.0,-99.0,482.0,696.0,-99.0,-99.0,306.0,556.0,0.2933178575,530.0,-99.0,624.0,531.0,26.0,61.0,35.0,35.0,19841016.0,440923.0,440902.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,6.0,1.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,433122.0,440923.0,2.0,0.0,34.0,7.0,5.0,1.0,0.8121,3.0,1.0,1.0,9.0,87.56,1.0,5.0,3.0,-99.0,1.0,0.0,0.0,-99.0,4.0,-99.0,-99.0,2.0,3.0,88.542,3.0,5.0,75.0,50.0,66.67,1.0,9.0,1.0,-99.0,1.0,-99.0,6.0,6.0,6.0,-99.0,1.0,0.0891240537166595,0.0116,540.0,75.0,46.0,46.0,1.0,15.0,576.0,20.0,20.0,7.0,621.0,309.33,377.17,0.75,309.33,116.33,4.45,0.0,3712.0,2766.0,3.0,0.0,9.0,273.0,20180625.0,7043.0,7033.0,9.0,8.0,8.0,4.0,10.0,0.0,1.0,0.0,1.0,0.0,1086.98,959.53,1086.98,959.53,4.91,4.91,15.0,5.0,0.0,20191113.0,20191113070000.0,3712.0,3693.0,1851.0,0.0,437.0,4.0,-99.0,0,2020-02,160044809759
638.0,0.93,674.0,679.0,680.0,92.15,4.0,612.0,22.0,0.0,2.0,-99.0,-99.0,-99.0,58.0,523.0,607.0,0.30153,540.0,723.0,0.04701,-99.0,665.0,507.0,0.2190882694,511.0,627.0,626.0,481.0,6.0,66.6,24.0,-99.0,19950719.0,500239.0,500100.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,9.0,3.0,1.0,3.0,177.9,1.0,26.37,4.0,267.8,0.995045004654636,26.0,1136.97,1.0,4.0,5.0,4.0,5.0,4.0,4.0,2.0,4.0,5.0,3.0,29.0,4.0,4.0,3.0,13.0,1.0,1.0,5.0,5.0,3.0,2.0,-99.0,-99.0,-99.0,23.0,702.0,0.0,0.0,0.0,0.6485,2.0,0.0,0.0,5.0,98.69,-99.0,-99.0,0.0,-99.0,1.0,0.0,0.0,-99.0,3.0,10000.0,12.0,30.0,3.0,83.90700000000001,2.0,15.0,60.0,100.0,50.0,0.0,0.0,4.0,2.0,4.0,1.0,9.0,9.0,9.0,-99.0,1.0,0.0431078188121319,0.012,575.0,50.0,7.0,9.0,2.0,6.0,448.0,6.0,8.0,5.0,718.0,10.08,20.17,0.4167,35.08,113.67,86.0,6.0,421.0,421.0,6.0,0.0,6.0,13.0,20190427.0,3522.0,3522.0,7.0,3.0,7.0,5.0,3522.0,3522.0,7.0,3.0,5.0,5.0,88.03,88.03,332.24,332.24,6.0,6.0,5.0,3.0,4.0,20191116.0,20191116110000.0,121.0,300.0,300.0,0.0,518.0,2.0,2.0,0,2020-01,160050616485
15.0,0.68,21.0,22.0,22.0,70.96,3.0,598.0,17.0,2.0,4.0,-99.0,-99.0,-99.0,49.0,649.0,850.0,0.01799,514.0,548.0,0.00943,-99.0,718.0,505.0,0.0182080628,569.0,747.0,624.0,546.0,2.0,60.0,23.0,-99.0,19960623.0,231005.0,231083.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,7.0,2.0,1.0,5.0,133.0,0.0,0.0,5.0,247.99,0.7521886493328305,21.0,814.29,1.0,3.0,5.0,3.0,5.0,1.0,4.0,2.0,4.0,6.0,3.0,34.0,5.0,4.0,3.0,8.0,-99.0,1.0,4.0,4.0,0.0,2.0,-99.0,231005.0,4.0,2.0,22.0,12.0,4.0,0.0,0.2155,1.0,0.0,0.0,1.0,-99.0,-99.0,-99.0,1.0,-99.0,1.0,0.0,0.0,-99.0,3.0,-99.0,-99.0,2.0,3.0,76.811,2.0,15.0,102.0,33.33,103.0,1.0,14.0,3.0,-99.0,3.0,1.0,7.0,1.0,7.0,-99.0,2.0,0.020586559548974,0.0111,584.0,46.0,2.0,2.0,1.0,1.0,408.0,2.0,2.0,1.0,843.0,178.67,262.83,0.5833,178.67,69.33,1530.75,95.0,2144.0,2144.0,5.0,95.0,7.0,20.0,20170924.0,570.0,570.0,2.0,2.0,2.0,2.0,570.0,570.0,2.0,2.0,2.0,2.0,803.74,803.74,803.74,803.74,104.81,104.81,8.0,4.0,4.0,20190925.0,20190925190000.0,2144.0,2049.0,2144.0,0.0,512.0,2.0,-99.0,0,2020-01,160050813590
